f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,name
160.32779999999997,276.16319999999985,798.8800000000001,803.9968,3898.0,8448.0,11690.0,9024.0,18.0,44.0,84.0,100.0,140.0,416.0,610.0,520.0,14.200199999999999,39.79960000000001,63.455599999999976,66.25479999999999,1.4884,25.180799999999998,17.0434,32.3422,1521.0,1872.0,2691.0,2418.0,1.0,6.0,6.0,9.0,36.0,84.0,126.0,138.0,2.6569,7.139399999999999,8.9324,11.0351,0.0,-13.319999999999997,-6.6499999999999995,-15.530000000000001,0.0,186.0,165.0,289.0,0.0,0.0,0.0,0.0,0.0,22.0,15.0,31.0,0.0,5.4,4.299999999999999,7.899999999999999,137.5416,246.88,373.8363999999999,456.683,675.0,1192.0,1804.0,1976.0,17.0,34.0,50.0,62.0,84.0,202.0,274.0,282.0,8.351299999999998,17.9114,25.832200000000004,29.6782,11.8336,8.771999999999998,20.09533333333333,20.267333333333333,64.0,48.0,109.33333333333333,105.33333333333333,1.0,1.0,2.0,2.333333333333333,1.0,3.0,4.333333333333334,6.666666666666667,0.5328999999999998,0.5621,1.0998666666666665,1.2629000000000001,28.09,59.88999999999999,93.28,133.74294716666665,0.0,0.8900000000000003,1.0383333333333336,2.1350000000000002,0.0,2.0,2.333333333333333,5.5,0.0,0.0,0.0,0.0,0.0,-2.0,-2.333333333333333,-4.333333333333334,0.0,-0.040000000000000036,-0.046666666666666703,-0.026666666666666748,0.0,-6.000000000000001,-7.000000000000001,-12.867851666666668,5.916799999999999,8.17,8.771999999999998,16.942,32.0,28.0,48.0,76.0,0.5,1.0,1.0,2.0,2.0,4.0,6.0,10.0,0.26644999999999996,0.4161,0.5621,0.9782000000000001,14.045,41.8888415,59.89,101.7788415,0.0,1.065,0.8900000000000001,1.955,0.0,4.5,2.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.15999999999999998,-0.040000000000000036,0.11999999999999994,0.0,-2.6035550000000005,-6.000000000000001,-8.603555000000002,ALIDIL_ASR
352.28039999999993,676.9456,2323.395599999999,2134.7264000000014,4486.0,12184.0,17314.0,17352.0,48.0,112.0,272.0,304.0,424.0,1312.0,1878.0,2008.0,23.478400000000022,73.46000000000001,133.30079999999995,160.25040000000007,1.4884,38.94239999999999,20.1544,52.49659999999999,1521.0,2574.0,2925.0,3432.0,1.0,10.0,7.0,15.0,100.0,230.0,280.0,360.0,2.6569,10.725399999999999,10.1875,16.4467,0.0,-19.719999999999995,-7.9799999999999995,-24.729999999999997,0.0,324.0,198.0,497.0,0.0,0.0,0.0,0.0,0.0,77.0,42.0,114.0,0.0,9.72,5.159999999999998,14.36,137.5416,246.87999999999988,373.8363999999999,456.6829999999999,675.0,1192.0,1804.0,1976.0,17.0,34.0,50.0,62.0,84.0,202.0,274.0,282.0,8.351299999999998,17.911400000000004,25.832200000000004,29.678200000000004,11.833599999999999,8.771999999999997,19.405422222222214,19.35955555555555,64.0,48.0,94.22222222222221,102.22222222222221,1.0,1.0,2.0,2.222222222222222,1.0,3.0,4.222222222222222,7.111111111111112,0.5328999999999998,0.5621,1.0057777777777779,1.2166666666666668,28.089999999999993,59.88999999999999,83.222561,129.08863144444442,0.0,0.8900000000000005,1.2388888888888892,2.016666666666667,0.0,2.0,4.222222222222222,5.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.222222222222222,-4.888888888888888,0.0,-0.040000000000000036,0.08222222222222218,-0.04444444444444453,0.0,-6.000000000000001,-5.102370000000001,-12.57856777777778,7.0250666666666675,13.198666666666668,24.939200000000003,11.294666666666666,37.666666666666664,60.666666666666664,67.0,50.666666666666664,0.6666666666666666,1.6666666666666667,3.3333333333333335,1.3333333333333333,4.333333333333333,13.666666666666666,12.0,6.666666666666667,0.3651333333333333,0.8549000000000001,1.2047333333333332,0.6521333333333333,27.616666666666664,111.54589433333335,130.82276600000003,67.852561,0.0,1.2000000000000002,2.4199999999999995,1.3033333333333335,0.0,4.0,15.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,4.666666666666667,-0.6666666666666666,0.0,0.08666666666666663,0.8666666666666666,0.07999999999999996,0.0,-5.635703333333335,3.4500766666666682,-5.735703333333334,ALIDIL_FSR
127.89880000000001,244.9279999999999,456.19520000000006,525.632,2338.0,4480.0,4832.0,6016.0,14.0,32.0,48.0,64.0,80.0,192.0,256.0,320.0,10.443599999999998,25.112000000000005,34.054399999999994,43.099199999999996,3.61,26.144000000000002,19.38,45.524,841.0,928.0,696.0,1624.0,1.0,4.0,4.0,8.0,16.0,32.0,48.0,80.0,1.9043999999999992,4.029600000000001,4.2504,8.28,0.0,-6.159999999999999,-2.6,-8.76,0.0,84.0,92.0,176.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,12.0,0.0,2.6,2.439999999999999,5.039999999999999,144.0441,255.969,399.6455999999999,462.21299999999985,711.0,1260.0,1896.0,1944.0,18.0,36.0,54.0,66.0,90.0,216.0,294.0,306.0,8.944199999999999,19.126800000000003,27.591000000000005,31.000200000000007,11.833599999999995,8.771999999999993,20.605599999999985,17.543999999999986,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621000000000004,1.0949999999999998,1.1242000000000008,28.09,59.89000000000002,87.98,119.78000000000004,0.0,0.8900000000000005,0.8900000000000005,1.780000000000001,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DOTSOV01
